,KIE,PJP,XBI,XLV,KIE_vol,PJP_vol,XBI_vol,XLV_vol,cpi,unemployment,interest_rate,trends_flu_symptoms,trends_fever,trends_shortness_of_breath,wili,ili,num_ili,num_patients,nchs_deaths
2021-11-14,37.706844329833984,77.35176849365234,125.74121856689453,123.83039855957031,0.005594965675450445,0.004489293653546803,0.009284920649797588,0.004461105995468801,278.919,4.1,0.08,4,35,2,2.41079,2.35599,47047,1996913,9790068.0
2021-11-21,36.83123016357422,76.50447082519531,121.15038299560547,123.05304718017578,0.0047633770471287055,0.0029004459808181023,0.009985871234785918,0.00467671405910715,278.919,4.1,0.08,4,34,2,2.51762,2.45722,43297,1762035,9790068.0
2021-11-28,36.31507110595703,74.93366241455078,116.04283905029297,122.12764739990234,0.019484284933362062,0.008125460264218164,0.0164326527993367,0.002658233659356044,278.919,4.1,0.08,5,38,3,2.55244,2.56131,52671,2056405,9790068.0
2021-12-05,35.476322174072266,73.12479400634766,108.83859252929688,120.64694213867188,0.02390720337029926,0.004028832263171943,0.028784677005430616,0.010018907730632314,280.845,3.9,0.08,5,38,2,2.72476,2.71523,55027,2026604,9790068.0
2021-12-12,36.7298469543457,72.92487335205078,109.21620178222656,124.54300689697266,0.011703320454020562,0.00985593382993234,0.034269596102814964,0.004120685654223166,280.845,3.9,0.08,6,43,3,3.14645,3.09817,62539,2018579,9790068.0
2021-12-19,36.33350372314453,75.5143814086914,114.8802261352539,127.63388061523438,0.009217708832142724,0.012980353705585652,0.03371321871445167,0.010947827876441689,280.845,3.9,0.08,8,56,3,4.00686,4.07763,79184,1941911,9790068.0
2021-12-26,36.97948455810547,77.69483947753906,117.47373962402344,129.4063720703125,0.01934416964193813,0.004422898025838373,0.006686249041212136,0.007258642461235705,280.845,3.9,0.08,11,73,3,4.90468,5.07044,113921,2246767,9790068.0
2022-01-02,37.41508865356445,77.41809844970703,111.25325012207031,130.88343811035156,0.004693444900643964,0.005352340890046904,0.011746750475557528,0.006039715445944877,282.543,4.0,0.08,16,99,5,4.32906,4.28249,93323,2179176,9790068.0
2022-01-09,38.12872314453125,75.92947387695312,102.33987426757812,124.80794525146484,0.010390311230023454,0.0057320751957119906,0.03351699066411809,0.003326835323927942,282.543,4.0,0.08,11,86,5,3.5344,3.41512,69158,2025052,9790068.0
2022-01-16,38.3048210144043,75.35692596435547,99.85565185546875,124.5478515625,0.005416468763152902,0.01327556952929191,0.02335639539026549,0.010280696279473662,282.543,4.0,0.08,7,71,4,2.82024,2.68756,48685,1811493,9790068.0
2022-01-23,36.26585006713867,72.49418640136719,89.46168518066406,120.2745361328125,0.0057225180306367815,0.005515723594012989,0.022914953053303485,0.004370551142486609,282.543,4.0,0.08,5,54,4,2.06558,1.96884,34720,1763472,9790068.0
2022-01-30,36.46974563598633,73.0858154296875,88.0208511352539,121.2127914428711,0.012707455807009846,0.011063972855613165,0.03294057011753706,0.0109889781990184,282.543,4.0,0.08,4,52,4,1.68092,1.55907,25809,1655407,9790068.0
2022-02-06,37.58191680908203,73.19078826904297,90.21688842773438,122.90353393554688,0.009726577905190398,0.007449033868250671,0.03536721987980075,0.007272923759181705,284.5,3.9,0.08,4,46,4,1.44022,1.33898,23719,1771418,9790068.0
2022-02-13,37.60045623779297,73.2671127319336,92.76072692871094,120.9991455078125,0.00992791962255541,0.009410774118593954,0.030280081471766043,0.01143947920708581,284.5,3.9,0.08,4,45,3,1.48974,1.37013,23930,1746548,9790068.0
2022-02-20,37.23899459838867,72.0838623046875,88.82572937011719,118.45372772216797,0.014099626784497554,0.012028698197297924,0.030684235345826955,0.010741729131612022,284.5,3.9,0.08,4,43,3,1.46266,1.369,23620,1725348,9790068.0
2022-02-27,37.44289779663086,72.52283477783203,89.23314666748047,121.6494140625,0.02300522515725141,0.014062562944964845,0.035797352615616125,0.01612618878530322,284.5,3.9,0.08,4,41,4,1.58728,1.42265,25789,1812738,9790068.0
2022-03-06,36.20098114013672,73.15262603759766,83.37039184570312,123.1079330444336,0.021401432165262226,0.012135533563204282,0.01667826856131367,0.009154163814500241,287.674,3.7,0.2,4,42,4,1.70339,1.54633,28073,1815454,9790068.0
2022-03-13,35.765377044677734,72.95222473144531,84.07589721679688,119.78218078613281,0.019719010669254033,0.010013913813666418,0.031070177727717415,0.01574755884084022,287.674,3.7,0.2,5,44,3,1.83335,1.6781,31342,1867703,9790068.0
2022-03-20,37.869224548339844,76.33024597167969,91.57823944091797,127.26046752929688,0.00511487092026582,0.004807552054374515,0.03551725364366872,0.0057561584170020925,287.674,3.7,0.2,5,46,3,1.87057,1.73106,32433,1873589,9790068.0
2022-03-27,39.26552200317383,76.4278335571289,89.05427551269531,126.98644256591797,0.009056037846199681,0.007145314003962759,0.03144784287909875,0.01106880176624771,287.674,3.7,0.2,5,44,3,1.97612,1.85385,34811,1877763,9790068.0
2022-04-03,39.48877716064453,77.22187805175781,92.67130279541016,128.66383361816406,0.008755731070630794,0.009067988891861506,0.031036117280261472,0.007318223582824479,288.561,3.7,0.33,5,47,3,2.07126,1.99356,38128,1912563,9790068.0
2022-04-10,38.8004035949707,79.91964721679688,89.76973724365234,133.0995330810547,0.007188260636483011,0.01064695597793442,0.023500232201013434,0.010862386380457736,288.561,3.7,0.33,5,50,3,2.16302,2.12932,40953,1923288,9790068.0
2022-04-17,38.64225387573242,78.35076141357422,87.21595001220703,129.1950225830078,0.007373065538157971,0.011293326129272254,0.0325501173685946,0.010396012475572397,288.561,3.7,0.33,5,48,3,2.20418,2.1826,42072,1927606,9790068.0
2022-04-24,37.888755798339844,74.90675354003906,79.33601379394531,124.56358337402344,0.0171938941220157,0.015368062911021574,0.027019765190240103,0.020181499944885353,288.561,3.7,0.33,5,49,3,2.24681,2.21199,44980,2033467,9790068.0
2022-05-01,36.232933044433594,72.64900207519531,73.36396026611328,121.41385650634766,0.02034056744262762,0.015098400501028907,0.03219008640753783,0.016592831843997038,291.298,3.6,0.77,5,52,3,2.3613,2.41398,47787,1979594,9790068.0
2022-05-08,36.73526382446289,70.15213012695312,69.68730926513672,120.93859100341797,0.01968055732798968,0.012742997673501372,0.04480000847699045,0.015180451960559137,291.298,3.6,0.77,5,54,3,2.48314,2.58986,53380,2061117,9790068.0
2022-05-15,35.85152816772461,69.93211364746094,68.16696166992188,119.8389892578125,0.014046122307670375,0.019828588191984492,0.06991282335249721,0.015266811113640932,291.298,3.6,0.77,5,57,3,2.45354,2.60388,54062,2076213,9790068.0
2022-05-22,35.29338073730469,71.06095123291016,69.88604736328125,120.93859100341797,0.018276692235931893,0.017029201039065127,0.035533122184255334,0.01626847880707172,291.298,3.6,0.77,4,55,3,2.39624,2.64837,53992,2038685,9790068.0
2022-05-29,37.4980583190918,73.57698822021484,70.6412353515625,124.88973999023438,0.008806402322918417,0.00933884722892453,0.02794688566438484,0.006486405951107129,291.298,3.6,0.77,4,56,3,2.4335,2.6443,51879,1961919,9790068.0
2022-06-05,36.902706146240234,72.0271987915039,70.760498046875,120.97589874267578,0.010446207545922981,0.008595103977842385,0.03148330868389596,0.010612241057574683,294.957,3.6,1.21,3,55,3,2.16334,2.29319,45240,1972798,9790068.0
2022-06-12,35.38641357421875,68.43013763427734,66.60688781738281,116.94086456298828,0.016879856889152098,0.018986173364392237,0.040029409493353436,0.014014059315798204,294.957,3.6,1.21,3,54,3,1.98842,2.07391,40250,1940774,9790068.0
2022-06-19,33.65614700317383,67.01427459716797,67.1832046508789,111.72236633300781,0.020818209909434972,0.019831559493681046,0.04531659271933937,0.015342698685920272,294.957,3.6,1.21,3,56,3,1.87678,1.91799,37830,1972377,9790068.0
2022-06-26,35.69223403930664,72.31741333007812,76.57355499267578,120.90638732910156,0.019318965061843198,0.007322217819581005,0.02075523966354947,0.005743629983054741,294.957,3.6,1.21,3,54,3,1.80274,1.80161,34570,1918841,9790068.0
2022-07-03,35.94464111328125,73.10420227050781,76.05683898925781,121.35556030273438,0.009578642778811588,0.013986812966718404,0.024381725755253075,0.011457574452697303,294.913,3.5,1.68,3,55,3,1.81978,1.79341,34995,1951308,9790068.0
2022-07-10,35.58940505981445,74.30358123779297,83.89704132080078,122.3475341796875,0.007000100225472472,0.003751645394044188,0.024553159293708417,0.005449922383636044,294.913,3.5,1.68,3,53,4,1.67886,1.66862,33011,1978336,9790068.0
2022-07-17,34.43020248413086,73.60315704345703,81.85003662109375,121.84219360351562,0.014508884632113599,0.009987560957841465,0.027955831096191323,0.014492063564798869,294.913,3.5,1.68,3,55,3,1.65939,1.64675,32613,1980449,9790068.0
2022-07-24,35.00046920776367,72.24066925048828,80.17071533203125,121.49596405029297,0.014620191825670868,0.014640729616803717,0.035187427451495,0.01659167940299408,294.913,3.5,1.68,3,54,3,1.67083,1.64792,32040,1944269,9790068.0
2022-07-31,35.5987548828125,72.36540985107422,80.61786651611328,123.90096282958984,0.008928625254949179,0.012033045830601302,0.01637346139521687,0.00408471787925181,294.913,3.5,1.68,3,50,3,1.52259,1.51365,29647,1958644,9790068.0
2022-08-07,35.18742752075195,72.98908233642578,91.71736145019531,123.01195526123047,0.012421439026410486,0.00785724665038276,0.02881022536149254,0.006429019312170723,295.097,3.6,2.33,3,53,3,1.50755,1.51374,28923,1910699,9790068.0
2022-08-14,37.63670349121094,73.13300323486328,93.1880111694336,125.04264831542969,0.005247277273067841,0.01270121569574539,0.0337242914319739,0.00840588599150053,295.097,3.6,2.33,3,50,3,1.60507,1.6191,31572,1949974,9790068.0
2022-08-21,37.52452850341797,73.10420227050781,86.71910858154297,124.38758850097656,0.00789272068379958,0.00777698641014338,0.017152033643486966,0.004687774408049214,295.097,3.6,2.33,4,51,3,1.83793,1.80999,35788,1977251,9790068.0
2022-08-28,36.421417236328125,69.7267837524414,84.50318908691406,119.1189956665039,0.016260086917349967,0.013390013731948494,0.02944919086726618,0.015147295746620871,295.097,3.6,2.33,3,52,3,1.96433,1.89497,37529,1980457,9790068.0
2022-09-04,35.43048095703125,69.03594207763672,83.20144653320312,116.96663665771484,0.00373872586679703,0.01599973771714676,0.01719824809498032,0.011647456413742483,296.349,3.5,2.56,3,47,3,2.02422,1.94821,38334,1967653,9790068.0
2022-09-11,36.80470657348633,72.25984191894531,87.4544448852539,122.12294006347656,0.00961194817911237,0.011685334926766221,0.031204565159181977,0.007553851173593108,296.349,3.5,2.56,4,49,3,2.0351,1.9706,39760,2017659,9790068.0
2022-09-18,35.81376266479492,70.56153869628906,82.74434661865234,119.26872253417969,0.012570949473808362,0.014592695161660226,0.030398258880323718,0.01658446888960073,296.349,3.5,2.56,4,48,3,2.28352,2.19756,44666,2032523,9790068.0
2022-09-25,34.08107376098633,68.0889892578125,76.16614532470703,115.30951690673828,0.013204052889393757,0.008867413935855975,0.012001314143511636,0.008280069891285243,296.349,3.5,2.56,4,46,3,2.36029,2.29168,46154,2013977,9790068.0
2022-10-02,33.96836853027344,68.56983184814453,78.81929779052734,113.7874526977539,0.014646140900229958,0.021816314653042502,0.03325815600353087,0.014113665032046415,298.007,3.6,3.08,5,51,3,2.61257,2.59379,57318,2209814,9790068.0
2022-10-09,34.945072174072266,69.39691162109375,78.6006851196289,115.20616912841797,0.024020177736105278,0.017777541544093823,0.029177867836823027,0.01964454356385093,298.007,3.6,3.08,7,49,3,3.00763,2.85133,63388,2223106,9790068.0
2022-10-16,35.593082427978516,69.76235961914062,77.32876586914062,116.40877532958984,0.019690155220670368,0.013196608167407895,0.01931690564471343,0.012713983485795817,298.007,3.6,3.08,8,55,3,3.31975,3.31688,75615,2279700,9790068.0
2022-10-23,36.334983825683594,71.07991027832031,78.34231567382812,118.88916015625,0.022058330103038374,0.019457199408711566,0.03390367271668127,0.015493537373756274,298.007,3.6,3.08,12,58,3,4.3682,4.4466,109496,2462467,9790068.0
2022-10-30,38.692203521728516,74.41703796386719,83.23125457763672,124.82703399658203,0.015543864329910576,0.011823984328281679,0.020060359531516834,0.009517206037176824,298.007,3.6,3.08,16,63,3,5.42144,5.54702,139247,2510305,9790068.0
2022-11-06,38.32594680786133,73.56111907958984,79.45524597167969,122.90098571777344,0.01101722085339105,0.008344238775495155,0.01148281654988558,0.008684561338094032,298.786,3.6,3.78,15,64,3,5.73522,5.67263,140055,2468962,9790068.0
2022-11-13,38.32594680786133,74.5997543334961,84.22496032714844,125.0807113647461,0.01873349434250213,0.01897474878165159,0.040332883024485025,0.015610973440096128,298.786,3.6,3.78,16,67,3,5.91793,5.73531,137419,2396019,9790068.0
2022-11-20,38.71098709106445,75.30181884765625,80.49861907958984,126.43363952636719,0.008041985760892077,0.005228940053235133,0.012753140044341242,0.005580411213913575,298.786,3.6,3.78,21,75,3,7.42531,7.37142,164936,2237505,9790068.0
2022-11-27,39.650115966796875,75.58069610595703,80.54830932617188,128.85763549804688,0.003889186052950316,0.005764097642298656,0.01138035670977905,0.0034518973459548167,298.786,3.6,3.78,23,71,3,7.21822,7.24012,185673,2564503,9790068.0
2022-12-04,40.02577209472656,77.96572875976562,85.11927795410156,131.32862854003906,0.011651221781796322,0.012944451709419748,0.02581098413599946,0.011852674706970169,298.832,3.5,4.1,21,75,3,6.87034,6.82928,167248,2448985,9790068.0
2022-12-11,38.75794982910156,75.64801025390625,79.0279541015625,129.63746643066406,0.009946439160096252,0.01162021773669344,0.019320639137172618,0.010381430365995611,298.832,3.5,4.1,23,76,3,6.29772,6.46231,151672,2347026,9790068.0
2022-12-18,37.95969009399414,75.32103729248047,80.44894409179688,127.33557891845703,0.007749505748763916,0.01153690418504779,0.0204975487652902,0.012424182201582874,298.832,3.5,4.1,18,71,3,6.00293,6.1412,129978,2116491,9790068.0
2022-12-25,38.955318450927734,75.7431640625,80.36943817138672,128.3979034423828,0.011754181167997072,0.006157361090691937,0.021370931852153364,0.006588054974129176,298.832,3.5,4.1,16,75,3,5.33838,5.46656,112531,2058533,9790068.0
2023-01-01,38.71893310546875,75.7528076171875,82.47604370117188,128.16201782226562,0.010573556313885535,0.007818031143080589,0.029498958291231465,0.007714979858459679,300.42,3.5,4.33,11,52,4,3.93482,4.07732,92034,2257219,9790068.0
2023-01-08,39.9481086730957,77.70928192138672,82.63504791259766,127.99221801757812,0.013120760426661729,0.007376258851438791,0.01716960197490616,0.008266426275189675,300.42,3.5,4.33,7,48,3,2.94553,3.05773,67720,2214718,9790068.0
2023-01-15,40.4492301940918,76.92861938476562,87.32525634765625,127.78468322753906,0.010026142234304937,0.013022545215725932,0.024922115529420582,0.010194013425003621,300.42,3.5,4.33,6,50,4,2.63811,2.70671,57770,2134322,9790068.0
2023-01-22,39.5320930480957,75.94556427001953,86.44086456298828,126.33183288574219,0.011208148144351669,0.0059361381938549725,0.01800801213662594,0.008591421055107603,300.42,3.5,4.33,6,48,3,2.62522,2.67225,58231,2179097,9790068.0
2023-01-29,40.51541519165039,75.66606903076172,88.82572937011719,125.34124755859375,0.006227557419266014,0.0049869459020222,0.008738367888386245,0.004840025950690527,300.42,3.5,4.33,5,57,4,2.58477,2.68591,59326,2208786,9790068.0
2023-02-05,40.72343444824219,75.53114318847656,89.81941223144531,125.18084716796875,0.00895697132133826,0.007477345717330627,0.022684795314164178,0.008997963565990901,301.45,3.6,4.57,5,54,3,2.59148,2.70465,62258,2301891,9790068.0
2023-02-12,41.177276611328125,74.68299865722656,85.07954406738281,124.99217224121094,0.010894975882369822,0.0059951411404731295,0.01543868450028678,0.0078510281036393,301.45,3.6,4.57,6,51,4,2.5701,2.6371,59665,2262519,9790068.0
2023-02-19,41.48930358886719,75.44438934326172,86.2520751953125,124.52047729492188,0.010142688611423768,0.011115625309802549,0.013869705585026251,0.008740333636186672,301.45,3.6,4.57,5,49,3,2.52707,2.58651,57223,2212367,9790068.0
2023-02-26,40.76124954223633,74.11438751220703,80.95572662353516,121.2374038696289,0.010959743781088424,0.010096799110777597,0.025526733866441362,0.00772338675802526,301.45,3.6,4.57,4,51,3,2.40469,2.44348,55682,2278801,9790068.0
2023-03-05,40.78961944580078,74.49990844726562,83.06233978271484,121.86004638671875,0.005830618197689902,0.005965560615637438,0.008434758832793902,0.007475897579266849,301.821,3.5,4.65,4,50,3,2.3571,2.40445,54686,2274369,9790068.0
2023-03-12,37.68832015991211,71.088134765625,75.1823959350586,117.1241455078125,0.009283075332107074,0.001991542827874625,0.01559748783758635,0.005847099638651949,301.821,3.5,4.65,4,50,3,2.3545,2.43524,54263,2228243,9790068.0
2023-03-19,35.400169372558594,71.11705017089844,76.01709747314453,118.73738098144531,0.034440148021452,0.012192565020931384,0.0204982159922108,0.009785920868432689,301.821,3.5,4.65,4,52,3,2.31096,2.41343,55394,2295244,9790068.0
2023-03-26,35.789188385009766,71.77615356445312,73.7216796875,120.56430053710938,0.02429994577773377,0.01183139785203988,0.019566438264583184,0.011973197328703132,301.821,3.5,4.65,4,48,3,2.25771,2.34891,53342,2270922,9790068.0
2023-04-02,37.34523010253906,73.44805908203125,75.72891235351562,122.61002349853516,0.006822702502626389,0.005593275399247383,0.019456313123766084,0.006050527630321175,302.845,3.4,4.83,4,48,3,2.12953,2.20628,48355,2191695,9790068.0
2023-04-09,37.53499984741211,74.79137420654297,76.384765625,126.45518493652344,0.0073808865356227325,0.0068099851652362094,0.017079465959984642,0.007846764436994893,302.845,3.4,4.83,3,47,3,2.01047,2.0726,46725,2254413,9790068.0
2023-04-16,37.6963005065918,74.88801574707031,77.6964340209961,127.44965362548828,0.006267278939055553,0.010174685587622098,0.024382222091316155,0.007604932198050753,302.845,3.4,4.83,3,48,3,1.90776,1.95437,44507,2277306,9790068.0
2023-04-23,38.113765716552734,76.77254486083984,81.75067138671875,127.19392395019531,0.00815018510614253,0.008581675497146467,0.025529934193260113,0.005443916569390387,302.845,3.4,4.83,3,47,3,1.90393,1.97315,44802,2270577,9790068.0
2023-04-30,38.36994552612305,74.93634796142578,79.69373321533203,126.46466827392578,0.011480254045775122,0.009492623797774226,0.013110374045967833,0.010535447621058262,302.845,3.4,4.83,3,46,3,1.93608,2.0174,45582,2259439,9790068.0
2023-05-07,37.91451644897461,74.30817413330078,84.8410415649414,126.521484375,0.015640822585451377,0.012980856496636942,0.02630529874550551,0.00690560818221716,303.334,3.6,5.06,3,47,3,1.90846,1.99349,45769,2295923,9790068.0
2023-05-14,37.70577621459961,73.34175109863281,84.89073181152344,125.1955795288086,0.005360016978938826,0.0070841356423674735,0.012690139263659729,0.003413406374839534,303.334,3.6,5.06,3,47,3,1.88236,1.96616,43287,2201602,9790068.0
2023-05-21,37.95248031616211,73.87327575683594,84.83110809326172,124.36212921142578,0.007894626986640507,0.00788949036811322,0.020736056031090515,0.004830504406898461,303.334,3.6,5.06,3,50,3,1.83328,1.91398,41516,2169098,9790068.0
2023-05-28,36.73799133300781,71.9791030883789,83.77779388427734,120.78214263916016,0.007875038429402792,0.006529922220814983,0.020774835559766877,0.0052114782176120025,303.334,3.6,5.06,3,47,3,1.83857,1.93826,41589,2145684,9790068.0
2023-06-04,37.51602554321289,73.5253677368164,85.88441467285156,123.42450714111328,0.01890702475358867,0.011999371890353192,0.013718621151190527,0.008167448720061268,304.014,3.6,5.08,2,44,3,1.57748,1.69283,36939,2182091,9790068.0
2023-06-11,38.03785705566406,73.1484603881836,87.10665130615234,123.51920318603516,0.009829764329727528,0.0034081250566276046,0.008065082609870199,0.006100121835282725,304.014,3.6,5.08,2,45,3,1.48614,1.57462,33880,2151633,9790068.0
2023-06-18,38.30353546142578,74.30817413330078,87.1165771484375,125.21448516845703,0.010529034502684534,0.007859026329925392,0.015613392836596974,0.009280614913594566,304.014,3.6,5.08,2,43,3,1.36472,1.44401,30889,2139112,9790068.0
2023-06-25,37.65687561035156,73.49063110351562,84.58556365966797,125.53026580810547,0.0059960418805427495,0.0055790411075610944,0.0070513703142543295,0.004369339822270516,304.014,3.6,5.08,2,45,3,1.27095,1.32385,28486,2151758,9790068.0
2023-07-02,38.93305587768555,73.24847412109375,82.6776351928711,126.22445678710938,0.009133336264094575,0.009509802901313555,0.015156758108224781,0.006866311539348185,304.609,3.5,5.12,2,44,3,1.22553,1.29091,26648,2064286,9790068.0
2023-07-09,39.09496307373047,71.33058166503906,81.26653289794922,122.6772689819336,0.006219684267554523,0.00383642854328918,0.007794566777113275,0.004710890155468017,304.609,3.5,5.12,2,41,3,1.15793,1.20177,25903,2155400,9790068.0
2023-07-16,38.91400909423828,72.54137420654297,83.88996887207031,125.24493408203125,0.0072305355091399435,0.004787555693964114,0.014404427087729672,0.007179788218058574,304.609,3.5,5.12,2,41,3,1.12685,1.19268,25802,2163359,9790068.0
2023-07-23,40.49494171142578,75.47635650634766,84.43651580810547,129.5624542236328,0.0072073501866355555,0.004625762683883197,0.012127755618912984,0.007710526479230314,304.609,3.5,5.12,2,42,3,1.16805,1.23085,26417,2146245,9790068.0
2023-07-30,40.47590255737305,75.79600524902344,83.2837905883789,128.56390380859375,0.007132446052178429,0.005588259591056705,0.017037492005458767,0.00377295870828429,304.609,3.5,5.12,2,43,3,1.20299,1.26099,26896,2132922,9790068.0
2023-08-06,40.78065490722656,75.74755859375,80.71006774902344,125.91061401367188,0.004646110658240525,0.006164010700717148,0.00857369482886262,0.0030964384740598027,306.082,3.7,5.33,2,44,3,1.27357,1.35931,29313,2156467,9790068.0
2023-08-13,40.74256134033203,77.13272857666016,79.36854553222656,129.02037048339844,0.008542824880787857,0.009387819755277764,0.01647261234040866,0.005262178285047505,306.082,3.7,5.33,2,46,3,1.44821,1.53965,33663,2186399,9790068.0
2023-08-20,39.87590026855469,75.62165069580078,77.0432357788086,126.9852294921875,0.007288180843399001,0.007043710687675607,0.012132027085891516,0.004851320919737258,306.082,3.7,5.33,3,47,3,1.70391,1.8262,40979,2243946,9790068.0
2023-08-27,39.99971389770508,75.36980438232422,78.19595336914062,126.87113189697266,0.006359706914099394,0.004816066828254869,0.01020226625584885,0.006156993190008686,306.082,3.7,5.33,3,47,3,1.93305,1.97735,44411,2245988,9790068.0
2023-09-03,40.90447235107422,75.92193603515625,80.62062072753906,127.02328491210938,0.004526958705709602,0.0057206550665510995,0.010997200516719187,0.007698748320961786,307.276,3.7,5.33,3,47,3,2.00204,2.0246,44734,2209523,9790068.0
2023-09-10,40.40924072265625,74.37208557128906,78.15619659423828,125.5873031616211,0.009593663294987828,0.010803537038078346,0.010197067423209307,0.006465838189921238,307.276,3.7,5.33,4,44,3,1.94047,1.99147,45287,2274050,9790068.0
2023-09-17,41.28541564941406,73.51970672607422,76.6258544921875,125.7109146118164,0.007253893262763569,0.006686761769369894,0.00801595063958322,0.005504249511667944,307.276,3.7,5.33,4,47,3,2.03761,2.13438,48265,2261308,9790068.0
2023-09-24,41.44504165649414,71.14120483398438,72.50191497802734,124.27859497070312,0.007320860006300114,0.010342899510341029,0.008313307314816248,0.003811917139221954,307.276,3.7,5.33,4,48,3,2.08992,2.17945,49269,2260617,9790068.0
2023-10-01,40.66126251220703,70.28653717041016,72.56153869628906,122.93220520019531,0.008051147045200699,0.007374368532155494,0.014000077001867148,0.006784409739606052,307.696,3.9,5.33,5,45,3,2.27908,2.26141,56309,2489991,9790068.0
2023-10-08,40.8141975402832,69.78150177001953,71.77650451660156,124.1448974609375,0.011017064693795084,0.009530313464255313,0.023351944833166126,0.007392970900563044,307.696,3.9,5.33,5,46,3,2.33755,2.31454,57503,2484429,9790068.0
2023-10-15,41.22520446777344,69.23764038085938,69.16303253173828,124.31680297851562,0.0062451517562664306,0.008754924059091543,0.01926425734268278,0.0064603830100046075,307.696,3.9,5.33,5,46,3,2.52242,2.51633,62457,2482069,9790068.0
2023-10-22,40.41273880004883,68.57720184326172,66.49983978271484,122.28286743164062,0.016319835120368924,0.01395480968780036,0.014855669959561094,0.006964897649445091,307.696,3.9,5.33,5,49,3,2.71275,2.68605,67774,2523186,9790068.0
2023-10-29,39.915706634521484,65.92579650878906,63.71742630004883,117.58482360839844,0.014648598558149407,0.011935121333409538,0.024535876717358976,0.007282131154412489,307.696,3.9,5.33,5,47,3,2.94538,2.91431,72208,2477704,9790068.0
2023-11-05,41.569305419921875,68.99482727050781,71.01133728027344,121.66219329833984,0.005089641420606995,0.004376486225370646,0.01403220584182273,0.005200931159672874,308.148,3.7,5.33,6,52,3,3.40957,3.32818,85458,2567706,9790068.0
2023-11-12,41.588409423828125,66.68334197998047,66.52964782714844,120.5736083984375,0.005708514025057598,0.012637410894011424,0.026650397524585433,0.011208201754768901,308.148,3.7,5.33,7,54,3,3.6903,3.5748,90973,2544844,9790068.0
2023-11-19,42.123687744140625,67.94590759277344,72.20381164550781,122.46431732177734,0.006803159568894111,0.008238159497158727,0.026915057375371837,0.0036560756942252276,308.148,3.7,5.33,7,53,3,3.92958,3.79115,85522,2255831,9790068.0
2023-11-26,43.13687515258789,68.5480728149414,73.197509765625,125.21439361572266,0.002489165721097635,0.004445594574132741,0.015936026549655393,0.0006181439349490232,308.148,3.7,5.33,9,55,3,4.03334,3.96202,103664,2616442,9790068.0
2023-12-03,43.24201583862305,69.33476257324219,77.34135437011719,125.8828125,0.011778417686061367,0.008818510725090638,0.015554557857222682,0.0076157590955552345,308.741,3.8,5.33,9,59,3,4.38382,4.35865,114169,2619366,9790068.0
2023-12-10,43.06996536254883,69.95631408691406,78.8219985961914,126.11196899414062,0.006923760129633207,0.004582615405300824,0.013372642716972572,0.0015338675094001277,308.741,3.8,5.33,12,65,3,5.18426,5.21105,136079,2611355,9790068.0
2023-12-17,42.83100128173828,71.65593719482422,85.18180847167969,128.10768127441406,0.012779885232196036,0.012051720033750313,0.020166328511470228,0.010511924455231697,308.741,3.8,5.33,16,79,3,6.23157,6.31482,163310,2586137,9790068.0
2023-12-24,43.127811431884766,73.47779083251953,87.08412170410156,129.5061492919922,0.010707959191822422,0.012329272464925543,0.033884536282621905,0.01010768012544184,308.741,3.8,5.33,17,77,3,6.7962,6.90944,166197,2405363,9790068.0
2023-12-31,43.435176849365234,74.10098266601562,88.74388122558594,130.81060791015625,0.0015248905115391497,0.003687855132484553,0.01710453076420669,0.0013109001810797023,308.741,3.8,5.33,14,62,3,5.71536,5.76408,143950,2497365,9790068.0
